UID,mean.annual.flow,dam.count,dam.density,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.canopy.cover,pct.ISC,tmax.annual,tmax.july,tmin.annual,tmin.july,pct.ag,pct.urb,pct.for,pct.wet,pct.shrub
14375,1.20314,0,0,112.731,542.095,518.248,496.24,45.855,1.117,0.244,17.15,31.11,4.31,18.32,87.946,3.812,0.405,1.127,5.946
14376,18.41497,0,0,2690.581,1373.11,1144.45,955.239,417.867,0.06,0.206,18.04,32.14,2.22,16.06,71.951,3.704,0.105,0.053,24.118
14377,2.58713,0,0,802.543,1132.43,1030.83,874.316,258.115,0.117,0.082,16.03,30.62,0.99,14.64,0.569,0.159,0.054,2.944,95.799
14378,1909.87567,0,0,1098.134,3144.66,1225.49,329.383,2815.28,67.061,0.043,17.81,29.65,4.04,9.61,0.011,0.737,83.521,0.047,9.557
14379,1898.07869,0,0,681.316,1551.31,683.158,32.607,1518.7,62.169,0.087,18.96,27.39,6.66,10.9,0.019,1.473,56.486,0.26,41.594
14380,912.3681,0,0,626.172,3114.1,1268.32,730.518,2383.58,49.441,0.143,15.72,28.35,0.86,7.52,0,0.871,66.732,0.009,27.806
14381,15013.02995,0,0,26078.964,3405.12,1212.11,153.031,3252.09,18.451,0.511,16.56,29.43,3.73,11.94,3.399,1.986,31.489,0.666,60.87
14382,1187.46292,4,0.047,1217.572,2771.86,1472.01,482.469,2289.4,66.177,0.097,17.29,29.26,3.72,9.69,0,0.71,87.676,0.042,9.77
14383,0.48697,0,0,15.343,723.614,661.172,617.819,105.796,2.038,0.446,22.81,35.13,7.92,20.22,16.139,5.561,1.543,0.076,76.376
14384,1022.69952,1,0.006,51957.951,1515.59,797.616,337.545,1178.04,2.26,0.404,24.3,36.48,9.91,21.97,28.49,4.069,1.795,0.42,64.401
14385,1.75672,2,0.115,10.089,354.497,324.297,297.269,57.228,5.782,2.726,23.31,35.13,9.49,21.33,28.602,11.518,9.492,0,48.952
14386,13.27123,0,0,41.295,289.294,255.07,236.501,52.793,3.076,0.595,20.92,33.2,8.1,20.34,88.967,5.656,4.094,0.092,0.726
14387,756.51272,2,0.025,35936.019,2649.18,934.29,304.242,2344.94,1.392,0.881,22.69,34.52,9.59,21.28,30.965,5.223,1.491,0.155,61.751
14388,262.53661,0,0,18205.689,2630.21,1227.61,646.913,1983.3,2.252,0.234,21.93,35.2,6.43,19.69,36.731,2.995,4.351,0.392,55.367
14389,66.80537,4,0.112,920.119,425.158,344.286,283.075,142.083,10.224,6.836,22.49,34.96,9.05,21.43,27.676,21.508,10.067,0,38.787
14390,53.26353,4,0.096,623.788,426.898,305.356,231.546,195.353,15.86,0.316,23.65,34.87,10.81,22.26,14.934,2.851,23.563,0.002,57.919
14391,20.80593,0,0,51.338,294.373,273.173,243.404,50.969,7.368,0.151,20.63,33.04,7.97,20.38,72.141,3.3,9.767,0.018,14.523
14392,4.9267,4,0.195,36.896,316.653,260.718,216.057,100.596,31.054,0.053,22.35,34.26,9.09,21.08,16.926,2.708,46.013,0,33.672
14415,1255.11463,0,0,41466.7,2630.21,837.468,264.114,2366.09,2.568,0.506,22.15,34.63,8.87,21.32,39.66,4.192,3.724,0.355,51.442
14416,317.2515,0,0,3969.012,609.863,430.766,312.266,297.597,2.371,0.346,21.66,35.07,8.56,21.36,61.145,4.422,1.68,0.807,31.127
14417,782.16235,0,0,34856.742,2630.21,929.908,322.029,2308.18,2.055,0.273,22.33,35.32,8.92,21.49,37.822,3.362,3.377,0.412,54.483
14418,4208.44806,4,0.069,20358.077,511.857,282.069,155.582,356.275,10.858,1.21,21.65,33.74,9.22,21.47,32.727,6.466,15.421,0.351,43.054
14419,,,,,,,,,,,,,,,,,,,
14420,,,,,,,,,,,,,,,,,,,
14421,17.27969,0,0,81.87,356.308,279.705,204.121,152.188,30.653,0.269,23.33,34.62,10.67,22.02,9.952,3.646,43.677,0,42.032
14422,1.15639,0,0,15.522,455.056,442.773,424.829,30.226,0.282,0.099,23.05,35.6,9.08,21.4,77.266,3.404,0.574,0,18.651
14423,1285.99525,1,0.012,59953.111,4167.21,1504.49,583.268,3583.94,6.079,0.26,21.9,34.84,7.42,20.3,4.301,1.26,9.273,0.487,84.245
14424,1276.31289,0,0,39382.981,2649.18,876.257,178.424,2470.76,3.51,0.893,22.34,34.09,9.74,21.51,30.375,5.412,4.49,0.143,59.055
14425,115.23028,4,0.102,4023.27,937.592,673.132,467.892,469.7,0.76,0.194,22.76,35.68,8.63,21.19,9.268,2.653,0.81,0.051,86.188
14426,0.08194,0,0,928.969,811.471,313.41,175.98,635.491,62.915,0.316,23.34,34.46,9.54,20.64,15.053,3.138,73.696,0.966,6.855
14427,990.39809,0,0,37758.151,2630.21,887.002,300.171,2330.04,2.069,0.297,22.23,35.04,8.94,21.49,39.649,3.514,3.301,0.38,52.601
14428,25.38162,0,0,595.426,744.735,453.346,396.393,348.343,2.44,0.406,23.77,36.11,9.42,21.62,42.444,5.71,3.393,1.011,43.967
14429,95.24686,0,0,5472.668,2649.18,1371.33,954.184,1695,0.375,0.215,21.37,34.22,5.19,18.09,15.981,2.381,0.964,0.166,80.446
14430,1475.09297,0,0,19382.831,937.592,444.332,190.24,747.351,7.927,0.493,23.35,34.67,10.75,22.08,25.708,4.729,11.205,0.066,57.048
14431,7476.82837,0,0,114644.063,1515.59,552.345,115.878,1399.71,6.919,0.529,23.84,34.7,10.67,21.43,25.63,4.525,9.108,0.294,58.886
14432,1396.15191,3,0.038,62262.394,4167.21,1471.13,468.077,3699.13,6.176,0.258,22.26,35.07,8.32,21.01,4.699,1.362,9.297,0.469,83.735
14433,715.94197,0,0,5660.881,410.023,273.439,180.618,229.405,26.971,1.551,22.31,34.12,9.3,21.17,14.577,8.179,38.824,0.033,37.196
14434,1604.19368,6,0.054,65415.333,4167.21,1422.64,341.5,3825.71,6.246,0.305,22.64,34.48,9.5,21.31,6.575,1.61,9.313,0.447,81.586
14435,1351.15732,2,0.026,61308.811,4167.21,1485.47,522.066,3645.14,6.109,0.257,22.11,35.18,7.88,20.65,4.391,1.311,9.219,0.476,84.168
14436,1766.33525,0,0,67244.416,4167.21,1393.12,261.304,3905.91,6.548,0.347,22.91,34.44,9.88,21.49,7.034,1.8,9.705,0.435,80.519
14437,2090.62671,0,0,70444.084,1515.59,692.216,240.592,1274.99,2.598,0.52,24.3,35.77,10.52,21.9,27.484,4.333,2.485,0.335,64.257
14438,10077.08905,0,0,120861.464,1515.59,535.149,108.231,1407.36,8.849,0.524,23.71,34.26,10.45,21.33,25.549,4.487,11.474,0.383,56.478
14439,21.93255,1,0.029,506.707,695.834,566.175,481.817,214.017,1.323,1.147,22.93,35.57,8.78,21.19,39.143,7.109,1.743,0.049,51.404
14440,1022.69952,1,0.006,51957.951,1515.59,797.616,337.545,1178.04,2.26,0.404,24.33,36.45,9.92,21.97,28.49,4.069,1.795,0.42,64.401
14441,568.87813,0,0,10836.96,740.989,456.244,292.725,448.264,1.348,0.324,21.76,35.05,8.61,21.38,38.932,3.93,1.185,1.017,53.217
14442,2031.0972,0,0,4701.644,811.683,238.526,116.277,695.406,50.896,0.545,22.94,34.27,9.41,21.1,23.855,4.273,62.331,1.033,7.27
14443,924.63884,1,0.023,14010.109,937.592,496.849,254.005,683.587,4.173,0.412,23.58,35.01,10.03,21.67,29.281,4.571,5.651,0.044,59.457
14444,92.67761,0,0,126.813,757.932,466.302,256.059,501.874,78.226,0.348,22.4,33.28,8.85,19.63,0,3.85,91.038,0.424,4.683
14445,2682.07715,0,0,15328.808,4361.18,2791.76,1852.19,2508.99,26.122,0.468,18.76,30.81,-0.04,11.55,6.064,1.254,36.04,4.11,50.85
14446,430.94343,0,0,5401.292,3880.96,2466.76,1792.65,2088.31,34.097,0.213,19.51,31.54,0.93,12.65,0.872,0.592,50.634,2.186,44.758
14447,417.07842,0,0,20498.731,3986.93,1645.21,1072.53,2914.4,8.665,0.172,24.61,35.11,6.13,18.08,1.117,0.789,13.293,0.324,84.239
14448,357.0925,0,0,15475.231,3986.93,1756.08,1189.02,2797.9,11.46,0.181,23.65,34.26,5.71,17.64,1.446,0.965,17.607,0.343,79.407
14458,4400.96122,0,0,8616.911,202.699,92.876,16.581,186.118,48.629,0.718,24.27,33.18,11.64,21.73,24.298,5.622,45.105,11.477,12.422
14489,1688.50884,2,0.035,66348.893,4167.21,1407.65,304.297,3862.91,6.317,0.347,23.04,34.76,9.58,21.36,6.834,1.772,9.382,0.441,81.086
14499,136.78526,0,0,3366.15,3854.41,2286.25,1728.02,2126.39,24.751,0.099,19.87,30.45,1.45,12.58,1.126,0.482,39.596,0.936,57.381
14500,4001.69229,0,0,37195.066,4361.18,2471.96,1463.83,2897.35,27.395,0.759,22.83,34.54,3.67,15.6,3.426,2.505,38.445,2.372,52.209
14501,,,,,,,,,,,,,,,,,,,
14502,10.90103,0,0,860.819,2955.98,2380.65,1768.01,1187.97,56.064,0.069,20.53,28.88,3.12,13,0.099,1.052,72.04,0.001,26.808
14504,28834.1558,1,0.045,152015.441,647.265,360.841,183.06,464.205,27.71,1.343,13.64,28.87,1.9,16.31,46.417,6.485,24.9,12.483,4.607
14505,11.54006,0,0,1818.79,2867.42,2311.95,1873.8,993.611,30.065,0.075,20.69,30.24,1.12,11.99,0.001,0.217,51.62,0.01,48.133
14506,1954.20538,0,0,15041.285,4280.27,2280.84,1590.81,2689.45,26.739,0.407,20.02,33.51,2.84,14.88,2.612,0.946,36.406,1.171,57.088
14507,,,,,,,,,,,,,,,,,,,
14508,395.04718,0,0,18626.963,3986.93,1687.67,1135.58,2851.34,9.523,0.172,24.14,34.74,5.59,17.5,1.221,0.833,14.628,0.308,82.778
14509,3889.8608,3,0.047,36034.994,4361.18,2499,1517.85,2843.33,28.137,0.469,22.38,34.32,3.85,15.75,3.176,1.731,39.579,2.367,52.13
14510,4821.40515,10,0.021,73403.529,4361.18,2186.66,1164.07,3197.11,20.986,0.542,25.77,35.46,8.54,19.65,2.263,1.75,28.428,1.5,64.809
14511,61.62638,0,0,4192.855,3620.14,1761.74,1061.43,2558.71,18.206,0.519,24.51,34.89,6.02,17.9,1.16,2.415,25.429,0.016,70.954
14512,21.18525,0,0,812.661,3275.99,2383.37,1788.4,1487.59,42.643,0.181,21.33,31.64,-0.16,10.99,0,0.522,79.7,0.245,19.253
14513,4072.61099,0,0,38684.512,4361.18,2443.47,1440.93,2920.25,26.677,0.759,24.02,35.63,4.07,15.87,3.491,2.534,37.392,2.335,53.203
14514,27.96144,0,0,1299.874,3317.71,2370.26,1689.47,1628.24,52.562,0.031,22.04,31.51,2.03,13.07,0,0.108,79.82,0.087,19.899
14515,1911.02182,2,0.016,13877.259,4280.27,2316.36,1642.62,2637.65,28.802,0.378,20.13,33.72,2.59,14.58,2.18,0.749,39.382,1.199,54.641
14516,335.59579,0,0,13223.504,3986.93,1818.66,1207.6,2779.33,13.408,0.189,23.54,34.21,5.65,17.59,0.25,0.751,20.602,0.386,77.75
14517,656.53262,0,0,46790.457,3986.93,1594.4,966.876,3020.05,8.629,0.203,25.54,35.5,8.05,19.59,1.221,0.928,12.565,0.385,84.701
14518,75.73485,7,0.073,5217.401,3317.71,2250.79,1380.83,1936.88,42.178,0.059,24.54,34.5,4.36,15.82,0.026,0.164,69.891,0.107,29.688
14519,300.2692,0,0,3406.771,3880.96,2509.95,1949.76,1931.2,33.02,0.24,17.85,30.27,-0.62,10.64,1.143,0.647,48.751,2.637,45.919
14520,4655.5319,1,0.021,66535.476,4361.18,2246.36,1295.64,3065.54,22.147,0.533,24.67,34.94,6.63,17.9,2.153,1.727,29.789,1.627,63.394
14521,23.83562,0,0,592.729,3774.45,2807.67,2241.15,1533.3,42.721,0.289,16,26.88,-2.02,8.17,0.67,1.345,65.271,0.249,31.094
14522,71.77388,0,0,1593.011,3986.93,2537.85,1760.87,2226.05,52.332,0.186,20.16,31.27,2.02,12.92,0.162,0.734,79.249,0.525,19.123
14523,100.74967,0,0,8285.41,3317.71,2038.07,1177.72,2139.99,31.215,0.12,25.25,35.1,6.3,17.79,0.066,0.237,52.638,0.127,46.505
14524,301.70543,0,0,9613.436,4167.21,2201.63,1554.32,2612.89,20.682,0.145,20.32,31.12,2.49,13.68,0.725,0.666,34.069,1.022,63.058
14525,4.21771,0,0,5.453,169.758,148.511,117.596,52.162,69.271,0.237,24.49,32.72,11.6,20.85,4.142,2.344,76.201,0.132,17.181
14526,1089.12469,3,0.06,1615.485,176.279,85.52,17.942,158.336,64.914,0.5,25.7,33.49,10.86,20.44,10.988,3.832,60.138,5.261,19.14
14527,978.68977,1,0.023,1779.351,193.318,114.491,42.024,151.293,54.514,0.535,25.16,33.05,11.81,21.06,20.724,4.476,48.971,6.132,18.815
14529,12.32135,2,0.091,21.307,199.885,142.468,113.57,86.314,79.849,0.217,24.49,32.82,11.47,20.95,1.869,3.724,77.228,2.678,13.586
14530,1.47953,0,0,1.84,138.625,106.571,76.625,61.999,66.433,0.103,24.19,33.06,11.26,21.03,0,4.403,80.724,3.327,11.546
14531,36.64474,0,0,50.183,94.82,45.432,7.349,87.471,79.472,0.047,25.6,33.53,11.17,20.57,1.091,0.811,74.112,14.748,9.239
14532,24.34593,2,0.05,42.145,185.314,119.862,73.031,112.283,72.713,0.122,24.04,33.03,11.05,20.97,0.31,3.472,71.766,0.85,22.703
14533,7.96029,0,0,85.623,2481.74,2266.58,2102.22,379.517,4.592,0.215,12.19,26.68,-3.32,7.75,0,0,5.49,0.258,92.209
14534,2.02243,0,0,2469.097,1841,1480.28,1303.7,537.296,0.106,0.213,14.97,30.49,-0.84,12.26,1.227,0.528,0.212,0.34,95.453
14535,44.0759,1,0.034,2084.383,1939.56,1603.75,1333.98,605.572,0.24,0.499,16.04,31.23,-0.82,12.59,0.005,0.621,1.142,0.316,95.195
14536,2.11301,0,0,25.627,2976.38,2293.14,1903.4,1072.97,9.435,0.109,13.48,27.28,-2.58,8.76,0.941,0,8.377,1.833,88.816
14537,12.09604,0,0,11.798,3177.88,2754.56,2255,922.879,17.952,0,8.93,23.06,-5.1,5.93,0,0,32.515,0,64.572
14538,15.21981,0,0,138.329,2676.05,1928.58,1243.79,1432.27,23.289,0.142,15.28,30.3,-0.42,12.24,0.031,0,34.421,1.358,62.642
14539,,,,,,,,,,,,,,,,,,,
14540,5816.49815,2,0.011,32549.63,3947.55,2223.63,1542.22,2405.33,10.887,0.299,16.01,31.3,0.63,12.54,2.385,0.803,13.979,2.721,79.104
14541,,,,,,,,,,,,,,,,,,,
14542,867.5337,2,0.019,1880.872,3714.61,2592.56,1664.88,2049.73,40.196,0.063,14.07,27.71,-0.98,9.67,0.227,0.212,51.525,0.303,42.564
14543,,,,,,,,,,,,,,,,,,,
14544,20.54336,2,0.044,67.491,2602.56,1459.54,1194.2,1408.36,10.831,0.17,14.97,29.67,-1.14,10.94,15.095,0,12.173,8.406,64.284
14545,,,,,,,,,,,,,,,,,,,
14546,2.14837,0,0,5.541,2783.18,2425.12,2269.96,513.222,12.448,0.02,10.77,24.73,-4.79,5.96,0,0,31.872,0.292,67.836
14547,142.66458,0,0,4949.962,4009.1,1907.88,1191.11,2817.99,11.101,0.16,15.97,32.18,-1,12.7,1.783,0.401,13.854,0.932,82.581
14548,5619.09626,4,0.042,30680.449,3947.55,2252.94,1558.75,2388.8,11.453,0.237,15.73,31.12,0.35,12.16,2.388,0.608,14.713,2.799,78.475
14549,2451.84078,0,0,11415.463,4201.07,2446.03,1942.28,2258.79,15.429,0.213,12.68,27.95,-5.02,7.34,5.587,0.591,17.702,4.671,69.054
14550,151.05057,0,0,337.16,3448.52,2668.98,2121.78,1326.74,37.612,0.016,10.61,24.77,-5.87,4.43,0.051,0,52.84,1.3,45.164
14551,38.75035,0,0,836.541,2246.95,1624.15,1326.94,920.008,0.431,0.28,15.18,30.28,-0.51,12.14,0.335,0.841,0.201,1.586,96.722
14552,2289.3254,0,0,8929.601,3947.55,2571.95,1987.58,1959.97,27.507,0.195,13.34,28.21,-1.68,9.97,5.784,0.565,36.337,4.453,51.351
14553,119.20608,0,0,2234.427,4201.07,2643.22,2176.44,2024.63,23.977,0.051,10.48,24.98,-7.33,4.11,5.813,0.257,29.061,8.267,54.297
14554,4.89678,0,0,17.414,3185.93,2744.73,2505.14,680.786,70.836,0.014,8.64,23.26,-5.31,7.08,0,0,81.639,0.284,17.885
14555,0,0,0,,,,,,0,0,15.88,31.88,-0.7,12.82,,,,,
14556,14.33058,0,0,2235.433,1978.91,1342.32,1131.91,846.993,5.173,0.32,16.27,32.09,0.28,14.06,0.107,0.811,12.102,0.779,85.874
14557,872.22167,0,0,3235.879,4168.61,2562.56,2070.29,2098.32,17.191,0.118,11.72,26.6,-6.94,5.44,5.995,0.763,19.07,3.459,67.274
14558,2.55869,0,0,316.866,1449.45,1266.55,1166.97,282.475,0.109,0.171,14.82,30.17,-0.68,12.28,0.678,0,0.244,1.081,97.96
14559,6249.00488,1,0.01,36514.881,3947.55,2179.7,1445.88,2501.67,10.387,0.297,16.05,30.55,-0.13,12.17,2.387,0.834,13.822,2.702,79.183
14560,58.69331,0,0,407.309,2747.16,2228.35,1602.89,1144.26,15.364,0.069,15.43,30.45,0.22,12.06,1.239,0,27.944,4.32,66.481
14561,19.66236,1,0.035,287.632,2501.29,1729.05,1409.53,1091.76,9.289,0.208,15.11,29.62,-0.96,11.88,1.371,0.681,17.721,2.388,77.554
14562,8.53073,0,0,14.937,3086.26,2658.62,2415,671.258,56.054,0.029,8.63,22.46,-6.16,4.37,0,0,75.429,2.857,21.714
14563,45.84972,0,0,91.905,3632.87,2743.28,1983.15,1649.73,32.373,0,11.19,25.26,-3.36,6.69,0.019,0,44.56,0.006,29.685
14564,3.6584,0,0,9.62,3350.83,3065.58,2831.38,519.452,17.432,0,5.62,18.71,-6.86,3.6,0,0,20.685,0.449,78.866
14565,0.63243,1,0.027,55.824,1443.24,1313.79,1244.02,199.229,0.372,0.364,14.76,29.78,-0.76,12.23,1.75,0,1.548,1.687,94.971
14566,1.58601,0,0,5.667,2752.17,2552.27,2436.84,315.333,10.224,0.022,9.03,22.98,-4.21,6.23,0,0,14.738,0,85.262
14567,2459.88166,0,0,4402.673,4193.91,2496.41,1900.21,2293.7,36.558,0.034,11.78,26.9,-4.42,6.08,0.174,0.376,46.396,3.497,44.093
14568,1871.46976,0,0,6770.235,3947.55,2667.04,2092.2,1855.35,33.262,0.162,13.41,27.67,-1.87,9.44,6.286,0.582,44.243,4.931,42.124
14585,16.76487,0,0,12.022,1224.19,1057.51,875.68,348.508,78.283,0.266,20.15,31.08,6.05,13.5,0,1.925,91.14,0,6.936
14586,8.15777,0,0,8.849,710.832,344.035,92.519,618.314,45.564,0.296,19.93,29.63,6.81,11.02,0,3.255,64.662,0,32.082
14587,68.02089,0,0,96.47,1365.37,743.724,219.687,1145.68,33.098,0.132,21.31,30.41,8.37,14.45,0,2.268,45.133,0,52.289
14588,72.76858,0,0,112.655,2187.75,1736.15,1309.08,878.671,67.646,0.161,17.01,28,4.26,11.19,0,1.521,87.027,0.456,10.912
14589,46.1373,0,0,16.75,691.616,310.641,50.099,641.516,68.349,0.1,18.17,25.14,6.42,11.08,0,5.61,91.695,0,2.695
14590,3.40194,0,0,13.923,574.656,139.982,5.402,569.253,46.438,8.286,20.83,26.08,8.5,12.03,0,30.268,54.133,0,15.599
14591,18.58931,0,0,31.733,3960.74,3232.43,2186.17,1774.58,11.622,0.009,16.09,27.28,-0.97,8.08,0,0,27.54,0.391,32.415
14592,7.37179,0,0,6.44,1688.58,1429.91,1267.9,420.678,76.642,0.109,17.68,28.77,3.95,11.63,0,0,81.428,0,18.572
14593,14.25358,0,0,18.362,1746.89,1335.83,1017.7,729.191,61.315,0.179,17.06,29.51,3,10.91,0,6.323,69.531,0,24.145
14594,48.1621,0,0,47.538,2460.41,1732.32,843.458,1616.95,59.692,0.023,18.54,31.3,3.38,11.3,0,1.244,81.113,0.015,16.867
14595,5.50547,0,0,5.946,322.665,163.558,34.741,287.924,76.909,0.007,16.3,19.33,6.82,11.04,0,0.44,89.626,0,9.934
14596,6.1864,0,0,7.258,3069.1,2643.56,2338.15,730.951,23.246,0.047,12.5,23.39,-2.41,6.47,0,0,21.25,0,78.441
14597,155.06969,0,0,303.167,2101.32,1063.77,235.363,1865.96,40.596,0.161,23.3,35,9,17.16,0,0.628,50.72,0.084,48.558
14598,40.65504,0,0,41.105,1765.54,1389.5,1042.37,723.17,75.394,0.175,18.95,30.39,4.85,12.71,0,2.448,81.577,0,15.975
14599,23.99121,1,0.007,826.064,2049.73,836.467,335.44,1714.29,11.151,4.176,25.54,33.6,9.77,14.94,0.207,16.812,5.488,0.119,76.44
14600,3.07999,0,0,3.662,2131.66,1633.15,1108.66,1023,52.579,0.023,16.67,29.26,4.86,13.27,0,1.696,80.732,0,17.572
14601,0.62819,0,0,3564.508,2690.96,999.914,84.704,2606.25,18.574,1.698,23.36,28.04,9.89,14.07,1.687,7.533,18.24,0.241,70.649
14602,76.02841,0,0,112.762,3550.28,2629.27,1970.87,1579.41,29.169,0,15.24,25.32,1.29,9.78,0,0,57.132,0.152,26.913
14603,6.15123,0,0,6.969,1235.77,903.1,489.271,746.495,59.106,0.12,21.35,34.52,4.29,10.75,0,4.828,81.8,0,13.373
14604,9.79522,0,0,35.961,2046.5,1210.94,647.368,1399.13,38.851,0.091,21.24,32.23,9.05,17.1,0,2.647,48.768,0,48.472
14605,39.15327,1,0.047,112.578,720.905,318.668,32.643,688.263,42.982,1.09,21.89,28.69,7.27,11.03,0.168,8.019,52.254,0.107,39.377
14606,27.25517,0,0,339.432,1822.59,1210.56,777.331,1045.26,8.207,0.116,13.82,29.18,-1.09,11.7,7.944,0.259,10.529,5.223,75.975
14607,0.61351,0,0,5.129,2356.39,1952.05,1639.85,716.543,26.222,0,9.91,23.5,-2.84,6.53,0,0,50.419,0,47.744
14608,24.16516,0,0,29.745,2159.47,1653.96,1171.5,987.968,72.649,0.007,11.53,25.35,-0.24,8.02,0,0,85.417,0,14.446
14609,9.4241,0,0,32.875,2545.25,2050.7,1770.98,774.271,40.175,0.015,10.34,23.55,-3.28,6.61,0.049,0,63.344,0,36.608
14610,31.55382,0,0,42.663,2506.6,1658.3,1134.24,1372.36,59.316,0.049,10.44,24.2,-1.85,6.99,0,0,82.347,0,17.054
14611,12.0554,0,0,135,1810.84,1403.55,1140.06,670.783,15.285,0.076,12.68,25.89,-1.27,9.6,1.025,0,21.771,3.433,73.77
14612,,,,,,,,,,,,,,,,,,,
14613,7292.22239,0,0,25650.56,3232.68,1718.95,837.7,2394.98,45.663,0.492,14.91,29.24,0.81,9.67,4.199,1.617,59.619,1.227,32.687
14614,20679.97676,1,0.013,240742.003,3431.72,1238.46,306.378,3125.34,10.403,0.312,13.46,29.78,-1.62,12.49,20.322,1.291,11.88,1.362,52.065
14615,,,,,,,,,,,,,,,,,,,
14616,89.07629,0,0,3154.51,1731.85,802.276,670.926,1060.92,1.902,0.214,13.88,29.79,-1.41,12.59,9.083,0.296,1.974,1.281,86.77
14617,22338.37107,0,0,168352.015,4209.2,1563.88,641.057,3568.14,10.054,0.32,15.11,31.44,-0.66,13.48,4.518,0.855,13.329,1.871,77.882
14618,6.29586,1,0.029,52.576,1171.65,1081.02,951.157,220.498,1.299,0.286,16.72,32,0.67,12.76,47.789,2.649,0.452,5.185,43.893
14619,38.83104,1,0.013,4122.084,968.075,800.254,699.079,268.996,0.299,0.274,12.34,28.88,-2.34,11.62,21.753,1.231,0.02,0.845,11.504
14620,27.11954,0,0,859.745,994.494,840.052,762.68,231.814,0.368,0.196,11.7,27.81,-2.76,11.35,0.658,0.081,0.019,0.032,13.164
14622,757.24759,1,0.012,1596.864,2850.07,1970.14,1319.83,1530.24,56.197,0.013,12.53,25.63,-1.6,7.7,0.061,0,65.977,0.239,26.245
14623,69.12023,0,0,2477.971,1731.85,817.691,689.798,1042.05,2.306,0.219,13.91,29.84,-0.9,12.81,8.278,0.303,2.51,1.398,86.784
14624,15793.04125,0,0,102133.607,3431.72,1585.42,713.858,2717.86,17.295,0.375,15.24,30.63,-0.15,12.61,21.689,1.636,23.337,1.283,50.866
14625,1.02786,0,0,558.28,3847.93,2713.27,1403.46,2444.47,29.943,0.231,14.44,28.42,0.43,11.37,2.488,1.47,34.843,2.518,52.982
14626,0.8858,0,0,116.281,1350.25,1173.4,1042.5,307.741,7.26,0.179,15.23,30.43,-0.83,12.37,0.646,0,22.96,1.594,74.794
14627,0.01684,0,0,1139.601,2875.52,2405.08,2002.23,873.29,48.731,0.039,10.19,25.02,-5.53,4.96,0.042,0.45,58.785,2.289,38.023
14628,50.86762,0,0,149.52,2696.81,1884.34,1310.99,1385.83,28.24,0.107,12.55,25.68,-1.55,8.32,1.01,0,45.494,0.958,43.866
14629,5.67159,0,0,87.647,2373.43,1702.86,1335.86,1037.58,17.921,0.198,13.5,26.5,-1.15,9.32,5.205,0.018,26.46,1.312,66.997
14630,49.88812,0,0,229.144,2932.66,1859.57,1579.45,1353.21,16.675,0.128,12.83,26.65,-2.03,8.22,7.821,0.022,28.338,0.128,62.013
14631,113.26823,0,0,285.97,3860.62,2803.97,1628.15,2232.47,15.556,0.013,12.99,26.42,0.04,10.59,0.09,0,21.615,1.405,65.58
14632,1552.70673,0,0,5268.492,3879.7,1926.77,1045.85,2833.85,16.892,0.169,16.24,30.78,0.4,12.08,3.857,0.607,19.582,1.416,72.279
14633,1.28265,0,0,5.077,1678.19,1494.25,1374.6,303.589,29.234,0.012,10.67,23.02,-2.07,7.59,0,0,34.498,0.656,64.846
14634,0.39945,0,0,0.993,2088.11,1823.43,1646.03,442.081,15.533,0,12.74,26.64,-1.51,9.19,0,0,19.656,1.178,79.167
14635,431.38598,0,0,3041.007,3058.14,1471.72,927.72,2130.42,16.4,0.22,16.59,32.02,-0.01,12.49,5.121,0.757,20.209,6.591,67.191
14636,1682.09258,0,0,1350.701,2350.71,1779.86,1199.23,1151.48,59.32,0.034,10.86,24.2,-2.2,7.11,0,0,2.566,0.006,0.293
14637,1162.9309,0,0,1316.214,2664.34,1821.62,1142.04,1522.3,60.453,0.047,11,25.27,-1.61,7.73,0.063,0.191,75.477,0.185,21.682
14638,7442.67644,0,0,21341.815,3888.54,2070.94,994.815,2893.73,28.394,0.191,16.19,30.74,0.46,12.28,4.196,0.665,32.329,1.985,57.403
14639,3239.92674,3,0.046,7082.881,2876.64,1373.11,945.697,1930.94,8.571,0.281,14.03,28.4,-1.66,10.22,26.923,1.504,12.748,1.52,54.779
14640,2.84734,0,0,18.775,2000.61,1721.14,1472.29,528.325,1.117,0.022,12.94,26.24,-2.2,7.62,0,0,1.97,0,98.03
14641,1.55227,0,0,2.744,251.859,178.594,120.885,130.975,36.22,0.54,22.53,34.01,9.4,20.87,33.421,3.612,53.151,0,9.816
14642,3582.18759,0,0,6823.699,219.842,138.088,88.968,130.874,57.06,0.57,24.22,33.37,10.88,20.93,18.03,5.23,47.197,16.149,12.796
14643,1348.45454,0,0,2549.924,193.881,114.163,48.432,145.449,60.884,0.473,25.06,33.3,11.51,21.05,13.596,3.995,54.145,12.921,14.7
14644,9671.26561,0,0,21155.024,216.159,88.7,-1.068,217.227,63.245,0.897,25.58,33.39,12.4,21.28,10.465,5.686,51.61,13.488,17.645
14645,7.77937,1,0.07,11.687,141.591,113.923,79.276,62.314,51.965,0.659,24.91,33.1,11.97,21.29,18.515,5.827,55.812,0.5,19.007
14646,1.54346,0,0,2.778,105.168,87.018,75.273,29.895,57.874,0.616,24.91,33.52,11.44,21.15,2.948,4.535,60.058,2.17,30.126
